0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
952470359,  04 Eylül 2021,  Satılık Daire ,125.0,115.0,  1+1,  5-10 arası,  Bahçe Katı,  5,  Merkezi (Pay Ölçer),  1,  Var,  Hayır,  Mülk Sahibi,  Evet,  Belirtilmemiş,  300,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Evet,  Hayır ,Nilüfer,522.000
952471324,  04 Eylül 2021,  Satılık Daire ,160.0,145.0,  3+1,  5-10 arası,  3,  3,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  50,  Hayır,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Nilüfer,360.000
928891109,  04 Eylül 2021,  Satılık Daire ,80.0,75.0,  2+1,  0,  5,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Nilüfer,315.000
926933665,  04 Eylül 2021,  Satılık Daire ,115.0,105.0,  2+1,  1,  2,  3,  Yerden Isıtma,  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  50,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Evet ,Nilüfer,549.000
952463862,  04 Eylül 2021,  Satılık Daire ,80.0,75.0,  2+1,  5-10 arası,  2,  5,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Boş,  Evet,  Asay Sitesi,  50,  Belirtilmemiş,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Nilüfer,375.000
943402165,  04 Eylül 2021,  Satılık Daire ,135.0,125.0,  3+1,  0,  8,  8,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Mülk Sahibi,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Belirtilmemiş,  Sahibinden,  Evet,  Hayır ,Nilüfer,895.000
952454682,  04 Eylül 2021,  Satılık Daire ,110.0,95.0,  2+1,  5-10 arası,  2,  3,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Hayır,  Belirtilmemiş,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Nilüfer,389.000
926447662,  04 Eylül 2021,  Satılık Daire ,130.0,110.0,  3+1,  16-20 arası,  5,  5,  Doğalgaz (Kombi),  1,  Var,  Belirtilmemiş,  Kiracılı,  Evet,  İpek İş Sitesi,  Belirtilmemiş,  Evet,  Belirtilmemiş,  Sahibinden,  Hayır,  Hayır ,Nilüfer,515.000
936342762,  04 Eylül 2021,  Satılık Daire ,150.0,130.0,  3+1,  21-25 arası,  Yüksek Giriş,  4,  Doğalgaz (Kombi),  1,  Var,  Hayır,  Mülk Sahibi,  Evet,  Yakapınar Sitesi,  120,  Evet,  Belirtilmemiş,  Sahibinden,  Hayır,  Hayır ,Nilüfer,600.000
901088231,  04 Eylül 2021,  Satılık Daire ,213.0,185.0,  3+1,  0,  3,  8,  Merkezi (Pay Ölçer),  2,  Var,  Hayır,  Boş,  Evet,  Central Balat,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Nilüfer,1.600.000
936256069,  04 Eylül 2021,  Satılık Daire ,110.0,90.0,  2+1,  0,  2,  6,  Yerden Isıtma,  2,  Var,  Hayır,  Boş,  Evet,  Saluspark Balkan Sitesi,  200,  Evet,  Kat İrtifaklı,  Emlak Ofisinden,  Hayır,  Evet ,Nilüfer,595.000
943484765,  04 Eylül 2021,  Satılık Daire ,190.0,150.0,  3+1,  0,  1,  6,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Boş,  Evet,  Belirtilmemiş,  Belirtilmemiş,  Hayır,  Belirtilmemiş,  Sahibinden,  Hayır,  Hayır ,Nilüfer,920.000
923408878,  04 Eylül 2021,  Satılık Daire ,175.0,160.0,  4+1,  4,  2,  2,  Doğalgaz (Kombi),  2,  Var,  Hayır,  Kiracılı,  Hayır,  Belirtilmemiş,  50,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Nilüfer,500.000
941982335,  04 Eylül 2021,  Satılık Daire ,220.0,200.0,  3.5+1,  5-10 arası,  4,  5,  Doğalgaz (Kombi),  2,  Var,  Evet,  Mülk Sahibi,  Evet,  Manhattan Park,  Belirtilmemiş,  Evet,  Kat Mülkiyetli,  Emlak Ofisinden,  Hayır,  Hayır ,Nilüfer,875.000
